Dataset	System	MicroF1	MacroF1	MicroPrecision	MacroPrecision	MicroRecall	MacroRecall	QALD-F1	Timestamp	ExperimentURI
QALD9PlusTrain-MT_fr-spacy_ner-mag_el-nllb_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.01229143784	0.2050772399	0.01189150896	0.2041350021	0.01271920329	0.2424683381	0.3805253349	2022-10-08 00:38:12	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080005
QALD9Plus-MT_de-davlan_ner-mag_el-libre_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.04459616502	0.2383903916	0.03092575803	0.2513876952	0.07992710232	0.2888557694	0.3394011233	2022-10-08 01:03:16	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080006
QALD9Plus-MT_de-davlan_ner-mag_el-libre_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.02001334223	0.2603334044	0.01746555405	0.2634309704	0.02343139807	0.2857555078	0.4302193462	2022-10-08 01:04:17	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080007
QALD9Plus-MT_de-davlan_ner-mag_el-libre_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.003398181973	0.2462653039	0.002522068096	0.2515885716	0.00520697735	0.2789444444	0.4234090679	2022-10-08 01:08:17	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080008
QALD9Plus-MT_fr-babelscape_ner-mgenre_el-nllb_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.09103840683	0.2493137945	0.05555555556	0.2423935676	0.2519685039	0.324499179	0.3592727619	2022-10-08 01:08:18	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080009
QALD9Plus-MT_fr-babelscape_ner-mgenre_el-nllb_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.02424242424	0.288756883	0.01500938086	0.3213888889	0.06299212598	0.3040229885	0.4408142339	2022-10-08 01:09:18	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080010
QALD9Plus-MT_fr-babelscape_ner-mgenre_el-nllb_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.002392344498	0.3261538462	0.001718213058	0.36	0.003937007874	0.3233333333	0.4784986595	2022-10-08 01:09:18	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080011
QALD9PlusTrain-MT_de-flair_ner-mag_el-opus_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.07939936776	0.2504795699	0.08037333333	0.2603937329	0.07844872462	0.2868205713	0.3661382279	2022-10-08 01:15:21	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080012
QALD9PlusTrain-MT_de-flair_ner-mag_el-opus_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.002734041255	0.1796918817	0.002574120892	0.179782167	0.00291514836	0.22224458	0.3550687986	2022-10-08 01:16:22	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080013
QALD9PlusTrain-MT_de-flair_ner-mag_el-opus_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.006102546716	0.1772948721	0.004946173989	0.1774248376	0.00796460177	0.2167223922	0.3478020837	2022-10-08 01:16:22	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080014
QALD9Plus-MT_fr-davlan_ner-mgenre_el-nllb_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.08392603129	0.3197137945	0.05121527778	0.3161435676	0.2322834646	0.3838095238	0.4083064184	2022-10-08 01:16:22	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080015
QALD9Plus-MT_fr-davlan_ner-mgenre_el-nllb_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.02789699571	0.3338957816	0.0191740413	0.3650526316	0.05118110236	0.3398850575	0.4847862717	2022-10-08 01:38:25	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080016
QALD9Plus-MT_fr-davlan_ner-mgenre_el-nllb_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.003355704698	0.3663210353	0.001834189288	0.4000837696	0.01968503937	0.4033333333	0.5450042247	2022-10-08 01:39:25	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080017
QALD9PlusTrain-MT_fr-no_ner-no_el-opus_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.09969845458	0.2275355503	0.1187874251	0.2275555113	0.08589521541	0.282656224	0.3585353343	2022-10-08 01:39:29	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080018
QALD9PlusTrain-MT_fr-no_ner-no_el-opus_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.01347833632	0.2114490507	0.01447384768	0.2093324219	0.01261095475	0.2455734814	0.3837313317	2022-10-08 01:39:29	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080019
QALD9PlusTrain-MT_fr-no_ner-no_el-opus_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.01031851868	0.2127565189	0.008655150915	0.2094204052	0.01277332756	0.2625679891	0.4012416166	2022-10-08 01:39:29	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080020
QALD9PlusTrain-MT_de-babelscape_ner-mag_el-nllb_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.07575411856	0.2399147616	0.0674358141	0.2457480899	0.08641332639	0.2713679491	0.3477765385	2022-10-08 01:41:33	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080021
QALD9PlusTrain-MT_de-babelscape_ner-mag_el-nllb_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.005619918465	0.1862543648	0.005039864502	0.1885111789	0.006350858928	0.2253917693	0.3585734901	2022-10-08 01:47:34	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080022
QALD9PlusTrain-MT_de-babelscape_ner-mag_el-nllb_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.005309469267	0.1659741882	0.004509254882	0.1663766408	0.006454971369	0.2025840063	0.3297860712	2022-10-08 01:48:34	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080023
QALD9Plus-MT_fr-davlan_ner-mag_el-libre_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.06038647343	0.2009330052	0.03566333809	0.1969655457	0.1968503937	0.2265681445	0.2642496568	2022-10-08 02:50:43	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080024
QALD9Plus-MT_fr-davlan_ner-mag_el-libre_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.01391304348	0.4066538462	0.01246105919	0.4402515723	0.0157480315	0.4433333333	0.5983906031	2022-10-08 02:51:43	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080025
QALD9Plus-MT_fr-davlan_ner-mag_el-libre_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.03428011753	0.3702724109	0.01957494407	0.4022036728	0.1377952756	0.3947619048	0.5528631646	2022-10-08 02:51:43	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080026
QALD9Plus-MT_fr-spacy_ner-mag_el-libre_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.05067766647	0.2131069182	0.0297990298	0.2078746366	0.1692913386	0.2399014778	0.2770726273	2022-10-08 02:55:45	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080027
QALD9Plus-MT_fr-spacy_ner-mag_el-libre_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.0078125	0.4	0.5	0.4	0.003937007874	0.4	0.5647058824	2022-10-08 02:55:45	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080028
QALD9Plus-MT_fr-spacy_ner-mag_el-libre_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.03428011753	0.3702724109	0.01957494407	0.4022036728	0.1377952756	0.3947619048	0.5528631646	2022-10-08 02:55:45	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080029
QALD9PlusTrain-MT_de-spacy_ner-mag_el-opus_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.09786044568	0.2417871654	0.09822224553	0.2514748911	0.09750130141	0.2807882278	0.3595262986	2022-10-08 02:55:46	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080030
QALD9PlusTrain-MT_de-spacy_ner-mag_el-opus_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.005599465897	0.1830629346	0.004775373765	0.1835160419	0.006767308693	0.2320359182	0.3679888401	2022-10-08 02:57:46	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080031
QALD9PlusTrain-MT_de-spacy_ner-mag_el-opus_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.005764937908	0.1851009159	0.004938546656	0.183496672	0.006923477356	0.219271148	0.3528896001	2022-10-08 02:57:46	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080032
QALD9PlusTrain-MT_fr-spacy_ner-mag_el-libre_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.05737077218	0.2284577998	0.06988495025	0.2263082987	0.04865771812	0.279255279	0.349143624	2022-10-08 03:02:48	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080033
QALD9PlusTrain-MT_fr-spacy_ner-mag_el-libre_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.01104247104	0.1863507263	0.01926185345	0.1847298423	0.007739770513	0.2116947136	0.3446108693	2022-10-08 03:02:48	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080034
QALD9PlusTrain-MT_fr-spacy_ner-mag_el-libre_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.01365692662	0.1984054202	0.01439625697	0.1965635192	0.01298982464	0.2314017493	0.3680864447	2022-10-08 03:02:49	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080035
QALD9PlusTrain-MT_ru-spacy_ner-mgenre_el-opus_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.05631814974	0.2251214946	0.05004450198	0.2244150402	0.06439019312	0.2743947927	0.345022603	2022-10-08 03:12:52	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080036
QALD9PlusTrain-MT_ru-spacy_ner-mgenre_el-opus_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.008518097112	0.1601589773	0.0060444716	0.1608142992	0.01441882255	0.2351722638	0.3674408617	2022-10-08 03:20:53	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080037
QALD9PlusTrain-MT_ru-spacy_ner-mgenre_el-opus_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.005415776932	0.170555057	0.003853352417	0.1734731421	0.009109364427	0.2257022165	0.3575419857	2022-10-08 03:21:54	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080038
QALD9PlusTrain-MT_de-davlan_ner-mgenre_el-mbart_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.1207756543	0.28728265	0.1307963098	0.288438432	0.1121811556	0.327221583	0.3992764893	2022-10-08 04:22:06	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080039
QALD9PlusTrain-MT_de-davlan_ner-mgenre_el-mbart_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.01069395469	0.1920327619	0.009595103189	0.1929092401	0.01207704321	0.2346742461	0.3710458463	2022-10-08 04:22:06	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080040
QALD9PlusTrain-MT_de-davlan_ner-mgenre_el-mbart_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.009234993136	0.1736705819	0.007022586155	0.1760952824	0.01348256117	0.2264344555	0.3584074587	2022-10-08 04:49:10	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080041
QALD9Plus-MT_ru-no_ner-no_el-opus_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.04106131915	0.2415556537	0.02781885397	0.2522486064	0.07836500911	0.2816379255	0.354691044	2022-10-08 04:54:11	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080042
QALD9Plus-MT_ru-no_ner-no_el-opus_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.011375803	0.2633089235	0.00765558858	0.2658298822	0.02212965374	0.3043110634	0.454725654	2022-10-08 05:07:13	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080043
QALD9Plus-MT_ru-no_ner-no_el-opus_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.003669083603	0.2449641254	0.002760978175	0.2578765168	0.005467326217	0.2921096096	0.4375217264	2022-10-08 05:08:13	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080044
QALD9Plus-MT_de-davlan_ner-mag_el-opus_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.1649041047	0.2319667049	0.1257345907	0.2445088949	0.2395209581	0.2872252744	0.3404350597	2022-10-08 05:38:17	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080045
QALD9Plus-MT_de-davlan_ner-mag_el-opus_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.003558367105	0.2361439517	0.002868068834	0.2441011548	0.004686279615	0.2682762763	0.4079210526	2022-10-08 05:44:18	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080046
QALD9Plus-MT_de-davlan_ner-mag_el-opus_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.002782819117	0.237271143	0.001812593585	0.2505858868	0.005988023952	0.2957762763	0.4398068141	2022-10-08 05:54:20	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080047
QALD9PlusTrain-MT_de-no_ner-no_el-libre_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.04779489592	0.2199296046	0.04359766564	0.2185472549	0.05288636719	0.2695310049	0.3340376066	2022-10-08 05:55:21	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080048
QALD9PlusTrain-MT_de-no_ner-no_el-libre_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.01110221511	0.1695008274	0.01139164248	0.1693088773	0.01082713029	0.2000343271	0.3268090863	2022-10-08 05:58:21	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080049
QALD9PlusTrain-MT_de-no_ner-no_el-libre_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.005627645226	0.1588383663	0.005085956874	0.1583480359	0.006298474832	0.1903228953	0.3133554375	2022-10-08 06:12:23	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080050
QALD9PlusTrain-MT_fr-spacy_ner-mgenre_el-libre_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.061768609	0.241978516	0.06975476839	0.235721699	0.05542325179	0.3029270774	0.3711291239	2022-10-08 06:12:24	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080051
QALD9PlusTrain-MT_fr-spacy_ner-mgenre_el-libre_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.01201004476	0.2045216888	0.01833129652	0.2031724793	0.008930504438	0.2329968038	0.3709801425	2022-10-08 06:19:25	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080052
QALD9PlusTrain-MT_fr-spacy_ner-mgenre_el-libre_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.0062748379	0.1934441764	0.005498309779	0.1923044025	0.007306776359	0.2450271637	0.3825424322	2022-10-08 06:23:25	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080053
QALD9PlusTrain-MT_fr-spacy_ner-mag_el-mbart_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.05733111436	0.2486591965	0.07695814717	0.2491157269	0.04568088331	0.3036103433	0.3821559471	2022-10-08 06:24:26	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080054
QALD9PlusTrain-MT_fr-spacy_ner-mag_el-mbart_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.008377479364	0.1790579217	0.009719839909	0.1788950879	0.007360900628	0.1962506981	0.3222936519	2022-10-08 06:26:27	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080055
QALD9PlusTrain-MT_fr-spacy_ner-mag_el-mbart_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.01294900681	0.206640387	0.01241495754	0.2062151178	0.01353106733	0.2339757519	0.3694903892	2022-10-08 06:59:31	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080056
QALD9Plus-MT_fr-spacy_ner-mag_el-nllb_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.092095165	0.2797137945	0.05719733079	0.2761435676	0.2362204724	0.3438095238	0.3992977036	2022-10-08 07:21:34	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080057
QALD9Plus-MT_fr-spacy_ner-mag_el-nllb_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.02019002375	0.4141079832	0.01188811189	0.4451590146	0.06692913386	0.4598850575	0.5956519175	2022-10-08 07:26:35	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080058
QALD9Plus-MT_fr-spacy_ner-mag_el-nllb_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.002982403817	0.3663210353	0.001613423685	0.4000837696	0.01968503937	0.4033333333	0.5531594048	2022-10-08 07:28:35	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080059
QALD9Plus-MT_de-babelscape_ner-mag_el-opus_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.1547961428	0.2308833716	0.1146472873	0.2392938411	0.2382192137	0.2811141633	0.3468249719	2022-10-08 07:35:37	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080060
QALD9Plus-MT_de-babelscape_ner-mag_el-opus_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.002817165931	0.222493158	0.002203290247	0.2306052198	0.003905233012	0.2482762763	0.3857086621	2022-10-08 07:35:37	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080061
QALD9Plus-MT_de-babelscape_ner-mag_el-opus_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.003013561025	0.2505636935	0.002220851326	0.263898866	0.004686279615	0.2891096096	0.4396442884	2022-10-08 07:35:37	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080062
QALD9Plus-MT_de-no_ner-no_el-libre_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.05072864785	0.2463784243	0.03928010284	0.2603410439	0.07159593856	0.2938355563	0.3436057502	2022-10-08 07:35:38	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080063
QALD9Plus-MT_de-no_ner-no_el-libre_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.01835411471	0.2341466424	0.0148771022	0.2370096716	0.02395209581	0.2757555078	0.4164587103	2022-10-08 07:40:39	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080064
QALD9Plus-MT_de-no_ner-no_el-libre_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.00428547882	0.2395561777	0.003135174243	0.2421822917	0.006769070555	0.2821651652	0.4267843313	2022-10-08 07:47:40	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080065
QALD9PlusTrain-MT_ru-spacy_ner-mgenre_el-libre_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.06488714426	0.1880856909	0.05208103595	0.1909240796	0.0860444537	0.2245208363	0.2923407226	2022-10-08 07:47:43	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080066
QALD9PlusTrain-MT_ru-spacy_ner-mgenre_el-libre_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.004505258672	0.1509418769	0.003183480318	0.152076795	0.007703919629	0.2036328561	0.3291446639	2022-10-08 07:53:44	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080067
QALD9PlusTrain-MT_ru-spacy_ner-mgenre_el-libre_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.005835822547	0.158623994	0.00397355982	0.1598101643	0.01098329082	0.2159810094	0.3443207484	2022-10-08 08:03:45	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080068
QALD9Plus-MT_de-flair_ner-mag_el-libre_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.04779852664	0.2198282132	0.03561853696	0.2341382932	0.07263733403	0.279419872	0.3400055447	2022-10-08 08:14:47	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080069
QALD9Plus-MT_de-flair_ner-mag_el-libre_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.01856316297	0.242026717	0.01728395062	0.2450774143	0.0200468628	0.2613110634	0.4041829139	2022-10-08 08:14:47	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080070
QALD9Plus-MT_de-flair_ner-mag_el-libre_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.002666888907	0.2414159732	0.001961265016	0.243911917	0.00416558188	0.2877207207	0.4341288654	2022-10-08 08:14:47	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080071
QALD9PlusTrain-MT_fr-babelscape_ner-mag_el-opus_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.07876139929	0.2095871403	0.08594099955	0.2178949976	0.0726888937	0.2607631	0.3370878124	2022-10-08 08:14:51	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080072
QALD9PlusTrain-MT_fr-babelscape_ner-mag_el-opus_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.01405606896	0.1922627552	0.02486946963	0.1907605209	0.009796492747	0.2206582828	0.3551062895	2022-10-08 08:25:53	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080073
QALD9PlusTrain-MT_fr-babelscape_ner-mag_el-opus_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.01267063353	0.2059630644	0.01793144442	0.2042019991	0.009796492747	0.2275983723	0.3641871633	2022-10-08 08:35:54	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080074
QALD9Plus-MT_de-spacy_ner-mgenre_el-mbart_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.1653928725	0.2708155867	0.1233982573	0.2754047901	0.2507159594	0.3135699714	0.3860385873	2022-10-08 09:17:01	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080075
QALD9Plus-MT_de-spacy_ner-mgenre_el-mbart_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.005210029306	0.2282364277	0.003291052451	0.2276096925	0.01249674564	0.2919472455	0.4307200112	2022-10-08 09:17:01	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080076
QALD9Plus-MT_de-spacy_ner-mgenre_el-mbart_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.006030279702	0.2574150379	0.004001021537	0.2646584089	0.01223639677	0.3049925276	0.4536023062	2022-10-08 09:18:01	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080077
QALD9Plus-MT_de-spacy_ner-mag_el-mbart_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.0592111734	0.2647138767	0.04758141005	0.2806034081	0.07836500911	0.3008315618	0.3758191513	2022-10-08 09:52:07	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080078
QALD9Plus-MT_de-spacy_ner-mag_el-mbart_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.01433178072	0.2361411847	0.0109244845	0.2449509425	0.0208279094	0.261866619	0.402020321	2022-10-08 10:03:08	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080079
QALD9Plus-MT_de-spacy_ner-mag_el-mbart_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.00298297947	0.2571515764	0.002249569935	0.2705259772	0.004425930747	0.2824429429	0.4288652043	2022-10-08 10:07:09	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080080
QALD9Plus-MT_fr-spacy_ner-mgenre_el-opus_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.0802919708	0.2108146251	0.04748201439	0.2037787325	0.2598425197	0.244499179	0.2626786606	2022-10-08 10:10:09	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080081
QALD9Plus-MT_fr-spacy_ner-mgenre_el-opus_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.02308626974	0.408756883	0.01364942529	0.4413888889	0.07480314961	0.4240229885	0.5638768492	2022-10-08 10:10:09	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080082
QALD9Plus-MT_fr-spacy_ner-mgenre_el-opus_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.0121646912	0.3704396	0.006333225073	0.4022874424	0.1535433071	0.4347619048	0.553717424	2022-10-08 10:14:10	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080083
QALD9Plus-MT_de-babelscape_ner-mag_el-nllb_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.05038488453	0.2260065343	0.03592017738	0.2357536751	0.08435303306	0.2703909488	0.3337102505	2022-10-08 10:17:11	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080084
QALD9Plus-MT_de-babelscape_ner-mag_el-nllb_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.00306971484	0.2350003243	0.002225345514	0.2373759422	0.004946628482	0.2768873874	0.4193815595	2022-10-08 10:18:11	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080085
QALD9Plus-MT_de-babelscape_ner-mag_el-nllb_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.003058379059	0.2491012538	0.002336448598	0.2572418757	0.004425930747	0.2829429429	0.4317334076	2022-10-08 10:20:12	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080086
QALD9PlusTrain-MT_fr-babelscape_ner-mag_el-mbart_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.06242076668	0.2387470978	0.07056093899	0.237430804	0.05596449448	0.2926169131	0.3557582908	2022-10-08 10:20:16	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080087
